,Age,WorkClass,Fnlwgt,Education,Education_num,Marital_staus,Occupation,Relationship,Race,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income_ >50K,Sex_ Male
12444,17,3,10925,11,8,0,13,1,4,0,0,39,38,0,1
12445,29,3,17248,12,13,2,3,0,4,0,0,39,38,1,1
12446,11,4,5027,9,12,2,3,0,4,0,0,59,38,1,1
12447,6,3,13968,11,8,4,0,3,2,0,52,39,38,0,1
12448,12,3,5120,9,12,2,12,0,4,0,0,39,38,1,1
12449,18,3,13244,11,8,2,2,0,4,0,0,39,38,0,1
12450,24,5,1911,15,9,2,4,0,4,94,0,49,38,1,1
12451,72,3,14721,15,9,4,7,3,1,0,0,9,34,0,1
12452,18,5,12941,12,13,2,3,0,4,94,0,54,38,1,1
12453,3,3,17556,11,8,2,5,0,3,0,0,39,38,0,1
12454,25,3,447,12,13,0,9,1,4,32,0,15,38,0,0
12455,39,3,3769,5,3,2,6,5,4,77,0,44,38,0,0
12456,14,3,974,9,12,4,11,3,4,0,0,44,38,0,1
12457,6,3,9643,11,8,4,12,3,4,0,0,49,38,0,1
12458,43,3,7022,11,8,4,5,1,4,0,0,39,38,0,1
12459,11,3,14490,15,9,4,2,3,4,0,0,39,38,0,1
12460,15,3,10582,15,9,2,13,0,4,0,0,59,38,1,1
12461,19,3,4829,12,13,4,3,1,4,105,0,39,38,1,0
12462,27,5,8192,9,12,2,3,0,4,0,0,59,38,0,1
12463,17,3,12845,15,9,2,2,0,4,0,0,47,38,1,1
12464,10,3,4002,11,8,4,11,3,1,0,0,39,38,0,1
12465,32,3,6999,11,8,0,3,4,4,0,0,49,38,0,1
12466,31,3,9689,11,8,0,7,4,2,0,0,39,38,0,0
12467,30,3,5602,11,8,2,2,0,4,0,0,49,38,1,1
12468,17,3,5345,9,12,2,3,0,4,0,0,64,38,1,1
12469,10,3,16499,7,11,4,11,1,4,0,0,39,38,0,1
12470,14,1,10099,9,12,2,6,0,4,66,0,39,38,0,1
12471,7,3,14640,15,9,2,2,0,4,0,0,39,38,0,1
12472,7,3,12896,11,8,0,5,1,4,0,0,29,38,0,1
12473,8,3,6909,15,9,2,6,0,4,0,0,39,38,0,1
12474,19,3,6602,8,10,0,11,4,4,0,0,39,38,0,0
12475,21,0,6853,11,8,2,0,0,4,0,0,44,38,0,1
12476,40,3,4140,4,2,2,13,0,4,0,0,39,38,0,1
12477,7,3,21155,15,9,2,4,0,4,0,0,49,38,1,1
12478,24,6,2392,11,8,2,12,0,4,0,0,39,38,0,1
12479,39,6,21181,8,10,2,2,0,2,0,0,59,38,1,1
12480,2,3,7653,11,8,4,0,3,4,0,0,39,38,0,0
12481,27,3,11721,11,8,4,7,2,2,0,0,31,38,0,1
12482,17,3,18225,8,10,4,2,1,4,0,0,39,38,0,0
12483,8,3,13765,9,12,4,3,3,4,0,0,39,38,0,1
12484,10,6,4414,11,8,2,12,0,4,0,0,39,38,0,1
12485,5,3,11863,11,8,4,9,1,4,0,0,39,38,0,1
12486,42,3,21405,15,9,2,2,0,4,0,46,54,38,1,1
12487,17,3,5519,1,6,2,13,0,4,0,0,49,38,0,1
12488,13,3,12978,11,8,2,13,0,4,0,0,64,38,1,1
12489,4,3,1534,15,9,4,0,1,4,0,0,37,38,0,0
12490,7,3,6990,15,9,4,5,2,4,0,0,39,21,0,1
12491,2,3,14432,15,9,4,7,3,4,0,0,14,38,0,0
12492,65,3,1661,15,9,6,7,1,0,0,0,2,38,0,1
12493,18,3,527,9,12,2,11,0,4,0,0,49,38,1,1
12494,15,3,7610,8,10,2,2,0,4,0,0,39,38,0,1
12495,28,3,7865,15,9,0,0,4,4,0,0,44,38,0,0
12496,13,3,20642,11,8,4,0,4,4,0,0,39,38,0,0
12497,11,5,11439,9,12,2,2,0,4,0,0,54,38,0,1
12498,11,5,3591,9,12,2,11,5,4,0,0,4,38,0,0
12499,12,3,19416,11,8,4,0,1,4,0,0,43,38,0,0
12500,43,3,8547,15,9,2,2,0,4,0,0,39,3,0,1
12501,11,3,5603,8,10,4,11,1,4,0,0,39,38,0,0
12502,21,0,18353,15,9,0,3,1,2,0,0,39,38,0,0
12503,14,3,10617,11,8,2,2,0,4,0,0,49,38,1,1
12504,11,3,12788,15,9,2,7,0,4,0,0,34,38,1,1
12505,25,3,8589,15,9,2,7,5,4,0,0,22,38,0,0
12506,23,1,10846,6,4,2,7,5,4,0,0,39,40,1,0
12507,7,3,15742,15,9,4,7,1,4,0,0,39,38,0,1
12508,20,4,19470,15,9,2,3,0,4,0,0,59,38,1,1
12509,19,3,12073,11,8,2,2,0,4,0,0,39,38,0,1
12510,22,3,2790,9,12,4,3,1,4,0,0,39,38,0,1
12511,5,3,21453,6,4,3,7,2,4,0,0,34,25,0,1
12512,29,3,3030,15,9,2,6,0,4,0,27,39,38,0,1
12513,11,3,4574,9,12,2,9,0,4,0,0,42,38,0,1
12514,17,3,5658,15,9,0,0,4,4,0,0,39,38,0,0
12515,25,3,14529,15,9,0,11,4,4,0,0,42,38,0,0
12516,26,3,15575,11,8,2,2,0,4,0,0,39,38,0,1
12517,18,3,1442,11,8,4,11,3,4,0,0,39,38,0,0
12518,43,3,3160,14,14,2,9,0,4,61,0,15,38,0,1
12519,16,3,15563,15,9,4,2,1,2,97,0,39,38,1,1
12520,5,3,15888,11,8,2,13,2,4,0,0,76,38,0,1
12521,22,3,18412,8,10,2,2,0,4,0,0,39,38,0,1
12522,16,3,7125,9,12,2,3,0,2,79,0,39,38,1,1
12523,22,3,6320,11,8,2,2,0,4,0,0,39,38,0,1
12524,20,5,7819,1,6,2,13,0,4,0,0,44,38,0,1
12525,46,5,7529,5,3,2,4,0,4,0,0,59,38,1,1
12526,29,6,405,15,9,2,3,0,4,94,0,37,38,1,1
12527,31,3,9228,11,8,5,6,4,2,0,0,39,38,0,0
12528,16,3,6545,11,8,4,0,3,2,0,0,39,38,0,0
12529,48,3,9670,15,9,6,9,1,4,19,0,19,17,0,0
12530,22,3,11886,11,8,4,0,3,4,0,0,39,38,1,0
12531,26,3,13710,9,12,0,3,1,2,0,0,39,38,1,0
12532,11,3,16782,0,5,2,2,0,4,0,0,39,38,0,1
12533,33,5,8136,11,8,0,3,1,4,118,0,34,38,1,0
12534,7,6,15226,9,12,4,9,1,4,0,0,19,38,0,1
12535,31,3,7259,11,8,0,13,1,4,0,0,39,38,0,1
12536,18,3,1311,15,9,4,7,1,4,0,0,39,38,0,1
12537,45,3,377,11,8,2,13,0,4,0,0,39,38,0,1
12538,25,5,4209,15,9,4,3,1,4,0,0,39,38,0,1
12539,43,3,11806,11,8,2,3,0,4,118,0,39,38,1,1
12540,33,3,242,11,8,2,3,0,4,0,0,49,38,1,1
12541,23,3,13313,14,14,4,3,1,4,0,0,39,4,0,0
12542,22,1,7245,11,8,2,2,0,4,0,0,39,38,0,1
12543,26,3,12786,9,12,2,7,0,4,0,0,39,38,0,1
12544,26,1,11279,11,8,0,10,4,4,0,0,39,38,0,0
12545,18,3,1728,11,8,2,2,0,4,0,0,37,38,0,1
12546,22,3,4994,9,12,2,3,0,4,0,0,44,38,1,1
12547,13,1,15367,9,12,2,10,0,4,0,0,39,38,1,1
12548,15,3,19697,15,9,2,11,0,2,0,0,64,38,0,1
12549,1,3,17662,15,9,4,0,1,4,0,0,39,38,0,1
12550,20,3,2370,7,11,4,11,4,2,0,0,39,38,0,0
12551,9,3,9046,9,12,4,0,3,4,0,0,39,38,0,0
12552,34,3,12061,11,8,2,2,0,4,0,0,41,38,0,1
12553,18,3,5956,15,9,0,7,1,0,0,0,35,38,0,0
12554,16,3,15432,9,12,2,11,0,4,0,0,44,38,0,1
12555,29,3,5744,9,12,2,2,0,4,0,0,43,38,1,1
12556,23,3,5080,8,10,2,3,0,4,0,0,49,38,1,1
12557,17,3,11842,8,10,2,2,0,4,0,0,47,38,0,1
12558,12,3,20847,11,8,2,6,0,4,0,0,39,38,0,1
12559,30,5,8520,15,9,6,7,4,4,0,0,34,38,0,0
12560,17,3,18334,9,12,2,9,0,1,0,0,39,38,1,1
12561,28,3,11648,11,8,3,0,4,4,0,0,29,38,0,0
12562,36,3,6120,11,8,5,2,1,4,0,0,34,38,0,1
12563,35,5,2094,12,13,2,3,0,1,0,0,39,29,0,1
12564,47,3,20488,5,3,2,4,0,4,0,0,39,38,1,1
12565,25,3,13768,12,13,4,3,1,4,0,0,44,38,1,1
12566,27,3,8225,15,9,2,12,0,4,0,0,43,38,1,1
12567,24,3,5279,11,8,2,11,0,4,91,0,49,38,1,1
12568,36,1,13160,12,13,2,3,0,4,0,0,42,38,1,1
12569,8,3,2238,11,8,4,2,1,4,0,0,34,38,0,1
12570,3,3,19545,1,6,5,7,3,4,0,0,39,38,0,0
12571,12,3,4575,8,10,4,8,3,4,0,0,39,38,0,0
12572,39,3,15922,11,8,2,2,0,4,0,0,39,38,0,1
12573,28,3,20008,10,15,2,9,5,4,0,50,29,38,1,0
12574,39,3,14382,11,8,2,11,5,4,0,0,34,38,0,0
12575,21,4,17066,15,9,2,3,0,4,91,0,39,38,1,1
12576,45,3,2688,11,8,2,11,0,1,0,0,39,29,0,1
12577,11,5,2365,9,12,4,9,1,4,0,0,59,38,0,1
12578,14,3,13941,11,8,2,11,0,4,64,0,39,38,0,1
12579,7,3,2347,9,12,4,11,3,4,0,0,39,38,0,1
12580,48,3,9433,9,12,2,0,0,4,0,0,33,38,0,1
12581,23,3,19124,11,8,5,5,1,2,0,0,29,38,0,1
12582,14,3,12023,9,12,4,9,1,4,0,0,39,38,0,1
12583,18,3,16706,11,8,0,13,1,4,0,38,59,38,0,1
12584,25,0,4535,12,13,2,9,0,1,0,47,39,34,1,1
12585,3,3,18126,11,8,4,11,1,4,0,0,29,38,0,0
12586,13,1,16560,15,9,0,0,1,4,0,0,39,38,0,0
12587,8,3,8153,9,12,4,3,3,4,0,0,44,38,0,1
12588,5,3,7882,11,8,4,7,3,4,0,0,39,38,0,1
12589,48,3,7226,11,8,6,7,4,4,0,65,9,38,0,0
12590,14,3,2211,15,9,2,9,5,4,64,0,39,38,0,0
12591,39,3,3379,15,9,2,3,0,2,0,0,49,38,1,1
12592,34,3,14992,11,8,0,7,2,2,0,0,31,13,0,1
12593,19,5,13417,0,5,2,4,0,4,0,0,59,38,0,1
12594,27,6,8068,15,9,0,0,1,2,0,23,39,38,0,0
12595,32,3,10594,12,13,0,3,4,4,0,39,44,38,1,1
12596,11,3,13243,11,8,2,2,0,4,0,0,39,38,0,1
12597,40,3,10581,9,12,2,9,0,4,91,0,39,38,1,1
12598,16,5,19500,15,9,4,11,1,4,0,0,64,38,0,1
12599,32,3,10171,9,12,2,0,0,4,79,0,39,38,1,1
12600,57,6,3183,10,15,4,9,2,4,0,88,19,38,1,0
12601,31,3,16088,9,12,2,3,0,4,77,0,44,38,0,1
12602,21,3,20745,9,12,2,3,0,4,108,0,39,38,1,1
12603,22,3,11072,11,8,4,6,1,4,0,0,39,38,0,0
12604,29,3,19190,9,12,2,3,0,4,91,0,64,38,1,1
12605,39,3,13879,9,12,2,9,0,4,0,0,39,38,1,1
12606,10,3,2221,9,12,2,3,0,4,0,0,39,38,1,1
12607,0,3,17727,1,6,4,8,3,4,0,0,39,38,0,0
12608,11,3,9990,6,4,0,9,1,2,0,0,39,38,0,0
12609,1,3,7945,0,5,4,7,3,4,0,0,39,38,0,1
12610,25,3,19371,12,13,0,0,1,4,0,0,24,38,0,0
12611,22,3,17805,15,9,5,0,4,2,0,0,39,38,0,0
12612,12,5,2378,11,8,2,4,0,4,58,0,39,38,0,1
12613,4,3,3197,15,9,4,9,3,4,0,0,9,38,0,1
12614,19,3,3319,15,9,4,0,4,1,0,0,39,38,0,0
12615,39,3,15917,0,5,6,6,4,2,0,0,39,38,0,0
12616,32,3,15199,4,2,2,2,0,4,0,0,39,38,0,1
12617,30,4,6164,15,9,2,11,0,4,0,0,76,38,0,1
12618,27,3,8695,15,9,5,0,4,4,0,0,39,38,0,0
12619,23,3,20726,3,1,4,7,1,4,0,0,44,7,0,1
12620,26,6,6972,9,12,2,3,0,4,108,0,39,38,1,1
12621,45,3,12425,2,7,2,4,0,4,0,0,47,10,0,1
12622,35,3,15044,14,14,2,9,5,4,50,0,29,38,1,0
12623,8,3,16311,11,8,4,7,4,2,0,0,39,38,0,0
12624,46,4,4776,12,13,0,9,1,4,0,0,68,38,1,1
12625,34,3,8576,10,15,2,9,0,1,0,0,93,34,0,1
12626,8,3,3237,11,8,4,0,3,1,0,0,39,38,0,0
12627,45,3,16901,15,9,2,7,0,4,0,0,39,38,0,1
12628,10,3,6099,11,8,4,11,1,4,0,0,39,38,0,0
12629,31,0,3638,15,9,4,0,1,4,0,0,29,38,0,1
12630,15,3,11247,11,8,2,13,0,4,0,0,39,38,0,1
12631,19,3,319,15,9,2,11,0,4,0,0,44,38,0,1
12632,13,5,19628,11,8,0,2,1,4,0,0,39,38,0,1
12633,28,6,4724,12,13,0,3,4,4,0,0,39,38,0,0
12634,10,3,18571,11,8,2,13,0,4,0,0,49,38,0,1
12635,24,3,14450,9,12,0,7,1,4,0,0,36,38,0,1
12636,44,3,7709,11,8,2,7,0,2,0,0,39,38,0,1
12637,53,4,6449,9,12,0,3,4,4,0,0,54,38,0,0
12638,38,3,1511,1,6,4,6,1,2,0,0,39,38,0,0
12639,18,3,11292,9,12,4,7,1,4,0,0,44,38,0,0
12640,19,3,10587,8,10,2,5,0,4,0,0,37,38,0,1
12641,12,3,11140,15,9,4,12,3,4,0,0,59,38,0,1
12642,13,3,18753,9,12,2,7,5,4,0,0,39,38,0,0
12643,28,3,17280,1,6,2,2,0,4,0,0,39,38,0,1
12644,22,0,12051,9,12,0,9,4,4,80,0,59,38,0,0
12645,1,3,19362,11,8,4,7,3,4,0,0,19,38,0,1
12646,11,3,14173,11,8,2,13,0,2,0,0,39,38,0,1
12647,10,3,4436,9,12,2,3,0,4,0,0,44,38,0,1
12648,21,3,14615,11,8,4,6,1,4,0,0,39,38,0,1
12649,16,3,9917,11,8,2,2,0,4,0,0,39,38,0,1
12650,8,3,6693,11,8,2,13,0,4,0,0,39,38,1,1
12651,8,3,19557,11,8,2,7,5,4,0,0,3,38,0,0
12652,21,3,20158,1,6,4,7,3,2,0,0,39,38,0,0
12653,6,3,10692,15,9,4,4,4,4,0,0,44,38,0,1
12654,23,3,15370,8,10,0,9,4,4,0,0,39,38,0,1
12655,19,4,14167,11,8,2,3,0,4,118,0,49,38,1,1
12656,3,3,18221,15,9,4,11,3,4,0,0,19,38,0,0
12657,24,3,12987,11,8,2,6,0,4,0,0,47,38,0,1
12658,27,3,9618,15,9,5,0,4,4,0,0,37,38,0,0
12659,32,4,16015,9,12,2,0,0,4,0,0,39,38,1,1
12660,5,3,21097,7,11,4,0,1,2,0,0,39,38,0,0
12661,9,3,1700,15,9,4,0,1,4,0,0,39,38,0,0
12662,30,3,4175,7,11,2,2,0,4,0,0,39,38,0,1
12663,31,3,2604,11,8,6,7,4,4,0,0,24,38,0,0
12664,11,4,2779,11,8,4,3,3,4,0,0,39,38,0,1
12665,20,0,3301,15,9,5,3,1,4,97,0,54,38,1,1
12666,27,3,20935,9,12,2,9,0,4,0,0,39,38,0,1
12667,3,3,15103,2,7,4,7,1,2,0,0,34,38,0,0
12668,36,3,10302,9,12,2,0,0,4,91,0,39,38,1,1
12669,19,3,19482,12,13,4,3,1,4,0,0,14,38,0,1
12670,60,3,16342,5,3,2,6,0,3,0,0,29,38,0,1
12671,4,3,14333,11,8,4,7,3,4,0,0,34,38,0,1
12672,7,3,8732,9,12,4,0,1,1,0,0,39,38,0,0
12673,13,3,3144,7,11,4,12,1,4,0,0,39,38,0,0
12674,34,1,7159,8,10,0,0,4,4,0,0,49,38,0,0
12675,5,3,8085,15,9,0,11,3,1,0,0,29,29,0,0
12676,6,3,9340,15,9,4,11,3,1,0,0,24,38,0,1
12677,30,3,11993,10,15,2,3,0,4,118,0,49,38,1,1
12678,0,3,7831,2,7,4,11,3,4,0,0,19,38,0,1
12679,31,3,17000,9,12,4,7,1,4,0,0,49,25,1,1
12680,26,3,6782,15,9,2,3,0,4,0,0,39,38,1,1
12681,17,3,7929,2,7,2,2,0,4,0,0,39,12,0,1
12682,2,3,19871,11,8,4,0,3,4,0,0,34,38,0,0
12683,25,6,12940,15,9,4,3,1,4,0,0,39,38,0,0
12684,6,3,3727,9,12,4,3,3,1,0,0,39,38,0,1
12685,44,5,10187,14,14,2,9,0,4,0,0,49,38,1,1
12686,46,3,11396,1,6,2,7,0,4,0,0,29,38,0,1
12687,48,3,17295,11,8,6,11,4,4,0,0,39,38,0,0
12688,20,3,4345,8,10,2,0,0,4,91,0,39,38,1,1
12689,24,1,12044,7,11,2,12,0,4,0,0,39,38,1,1
12690,18,3,7953,15,9,2,10,0,2,0,0,39,38,0,1
12691,4,3,16809,11,8,0,11,2,4,0,0,39,38,0,0
12692,31,1,4026,9,12,4,0,4,4,0,0,34,38,0,0
12693,34,6,8170,15,9,2,11,0,4,0,46,39,38,1,1
12694,26,3,635,9,12,2,11,0,4,0,0,54,38,0,1
12695,5,6,8257,15,9,4,9,1,4,0,0,14,38,0,1
12696,39,5,5163,15,9,2,2,0,4,0,0,59,38,0,1
12697,30,3,10668,11,8,0,0,1,4,0,0,39,38,0,0
12698,9,3,5613,9,12,4,0,3,4,0,0,23,38,0,1
12699,22,3,12329,15,9,2,7,5,4,0,0,23,38,0,0
12700,28,5,1107,15,9,4,4,3,4,0,0,72,38,0,1
12701,32,3,14960,11,8,0,7,4,4,0,0,39,3,0,1
12702,6,3,21584,11,8,4,5,1,4,0,0,29,38,0,1
12703,52,3,13584,11,8,2,0,0,4,0,0,35,38,0,1
12704,24,0,14026,12,13,2,3,0,4,0,0,59,38,1,1
12705,23,5,11461,11,8,5,3,2,4,0,0,39,38,0,1
12706,8,3,10264,11,8,4,6,1,4,0,0,39,38,0,1
12707,35,3,5935,11,8,4,5,4,4,0,0,39,38,0,1
12708,11,3,15092,15,9,4,9,1,2,53,0,49,38,0,0
12709,33,0,14498,7,11,2,2,0,4,0,0,39,38,1,1
12710,4,3,15198,8,10,4,12,3,4,0,0,29,38,0,0
12711,31,3,9254,15,9,2,11,0,4,0,0,39,38,1,1
12712,10,3,14016,14,14,2,9,0,4,0,0,41,38,1,1
12713,46,3,15511,11,8,2,2,0,4,0,0,29,38,0,1
12714,30,6,1769,10,15,2,9,0,4,0,0,39,38,1,1
12715,20,5,8904,10,15,4,9,1,4,105,0,44,38,1,1
12716,11,3,14684,15,9,2,11,0,2,0,0,39,38,0,1
12717,41,3,10942,11,8,0,0,1,4,0,0,39,38,0,0
12718,24,3,13502,15,9,2,11,0,4,0,0,50,38,0,1
12719,50,4,9271,15,9,2,11,0,4,0,0,39,38,0,1
12720,45,5,18875,11,8,2,11,5,4,0,0,47,38,0,0
12721,11,3,11906,15,9,2,5,0,4,0,0,39,38,1,1
12722,9,3,9153,2,7,4,5,3,4,0,0,39,38,0,1
12723,29,5,4152,14,14,2,9,0,4,0,0,64,38,1,1
12724,12,3,1934,11,8,2,2,0,4,0,0,39,38,0,1
12725,22,3,11793,9,12,2,2,0,1,0,0,39,29,1,1
12726,8,3,12071,12,13,4,9,3,4,0,0,34,38,0,0
12727,3,3,16590,15,9,4,11,1,4,0,0,34,38,0,0
12728,4,3,1849,15,9,4,0,3,4,0,0,39,38,0,1
12729,8,3,4066,9,12,4,9,1,4,0,0,49,38,0,1
12730,27,4,18587,14,14,2,9,0,4,0,0,49,38,1,1
12731,20,3,9081,11,8,4,0,3,4,0,0,37,38,0,1
12732,33,3,8576,12,13,2,3,0,1,91,0,39,29,1,1
12733,12,3,19347,11,8,5,0,4,4,0,0,39,38,0,0
12734,1,3,17598,15,9,4,11,3,2,0,0,20,38,0,0
12735,15,3,20364,9,12,4,3,4,4,0,0,39,38,0,0
12736,41,3,5540,8,10,0,0,1,4,0,0,59,38,0,0
12737,33,3,12393,11,8,2,2,0,4,0,0,39,38,1,1
12738,12,3,19220,15,9,4,7,1,4,0,0,17,38,0,0
12739,41,3,233,11,8,2,3,0,4,0,0,59,38,1,1
12740,12,6,6589,15,9,4,7,3,4,0,0,39,38,0,0
12741,19,3,19973,11,8,2,13,0,4,0,0,44,38,1,1
12742,4,3,15071,11,8,4,2,1,4,0,0,34,38,0,1
12743,32,3,19092,11,8,0,3,4,4,0,0,39,38,0,0
12744,43,3,15876,12,13,0,9,1,4,0,0,49,38,0,0
12745,22,3,18456,15,9,2,11,0,4,50,0,49,38,1,1
12746,33,3,6868,7,11,2,2,0,4,0,47,39,38,1,1
12747,13,3,17508,15,9,4,11,1,4,0,0,47,38,0,0
12748,38,3,18420,11,8,0,7,1,4,0,0,39,38,0,1
12749,47,1,8937,11,8,0,13,4,4,0,0,19,38,0,1
12750,12,4,6897,7,11,4,9,2,2,0,0,39,38,0,0
12751,23,3,4828,9,12,2,3,0,4,91,0,39,38,1,1
12752,25,3,7355,11,8,2,2,0,4,0,0,49,38,0,1
12753,38,3,9531,11,8,6,11,4,4,0,0,39,38,0,0
12754,26,3,4905,11,8,0,13,1,4,0,0,44,38,0,1
12755,11,3,20730,2,7,4,11,1,2,0,0,39,38,0,1
12756,29,6,255,7,11,2,12,0,4,0,0,37,38,1,1
12757,17,3,15424,11,8,4,6,4,4,0,0,39,38,0,1
12758,30,3,5727,12,13,2,0,5,4,94,0,37,38,1,0
12759,26,5,18725,12,13,4,3,1,4,0,0,39,38,0,0
12760,7,3,21587,15,9,4,0,3,2,0,0,24,38,0,0
12761,4,3,19112,1,6,2,2,0,4,0,0,39,25,0,1
12762,48,3,12128,9,12,2,2,0,4,0,0,39,8,1,1
12763,3,3,17604,15,9,4,7,1,4,0,0,39,38,0,1
12764,14,6,172,12,13,0,0,1,4,0,0,24,38,0,0
12765,21,6,20024,11,8,2,0,0,4,58,0,39,38,0,1
12766,5,3,2971,15,9,4,11,1,4,0,0,39,38,0,1
12767,3,3,3471,15,9,4,9,1,3,0,0,19,38,0,0
12768,27,3,9840,15,9,2,11,0,4,0,0,59,38,0,1
12769,27,1,4018,12,13,2,9,5,4,0,0,39,38,0,0
12770,24,3,7516,10,15,2,9,0,4,0,0,59,38,1,1
12771,21,3,6095,11,8,0,2,1,4,0,64,39,38,0,1
12772,4,3,501,15,9,4,7,3,4,0,0,24,10,0,0
12773,7,3,6481,15,9,3,11,4,3,0,0,29,6,0,0
12774,7,3,4904,12,13,4,9,1,4,0,0,44,38,0,0
12775,11,3,1463,11,8,2,0,3,4,0,0,39,38,0,0
12776,22,3,10705,9,12,4,3,1,4,0,0,34,38,0,0
12777,31,3,16064,15,9,0,2,1,4,53,0,39,38,0,1
12778,7,1,12278,11,8,4,10,1,4,0,0,39,38,0,1
12779,33,3,9625,11,8,2,9,0,1,0,0,34,34,1,1
12780,33,1,1527,15,9,2,2,0,4,66,0,54,38,0,1
12781,51,3,19746,15,9,2,0,0,4,0,0,39,38,0,1
12782,14,6,11669,12,13,2,9,0,4,0,0,49,38,0,1
12783,5,3,21171,3,1,4,2,1,4,0,0,39,12,0,1
12784,1,3,871,15,9,4,7,3,4,0,0,47,38,0,1
12785,8,3,5610,11,8,3,6,1,4,0,0,39,30,0,1
12786,11,3,19809,15,9,4,11,1,4,0,0,39,38,0,0
12787,0,1,18523,1,6,4,0,3,4,0,0,14,38,0,0
12788,7,6,13546,10,15,4,9,1,4,0,0,93,8,0,0
12789,3,3,20114,0,5,5,11,1,4,0,0,35,38,0,0
12790,28,0,3739,7,11,2,0,0,4,0,0,39,38,1,1
12791,27,3,15644,15,9,3,2,4,4,15,0,44,38,0,0
12792,40,3,15128,5,3,2,2,0,4,0,0,39,38,0,1
12793,16,3,15434,9,12,2,11,0,4,0,47,54,38,1,1
12794,7,3,5520,9,12,4,7,3,4,0,0,39,38,0,1
12795,5,3,18878,15,9,4,10,3,1,0,0,23,18,0,1
12796,24,3,989,11,8,0,7,1,4,0,0,39,38,0,0
12797,34,4,11547,9,12,2,3,0,4,0,0,39,38,0,1
12798,29,1,12653,9,12,5,9,4,4,0,0,39,38,0,1
12799,35,3,17765,11,8,0,6,1,4,0,0,37,38,0,0
12800,33,3,7960,9,12,2,11,0,4,0,0,39,38,1,1
12801,9,4,10191,9,12,4,0,3,4,0,0,49,38,0,0
12802,0,3,5361,0,5,4,11,2,2,0,0,11,38,0,0
12803,47,3,16393,15,9,2,3,0,4,0,0,39,38,0,1
12804,34,3,6549,11,8,2,12,0,4,0,0,39,38,1,1
12805,11,5,10814,11,8,2,9,0,4,0,0,34,38,0,1
12806,34,3,6726,9,12,0,0,1,4,0,0,39,38,0,0
12807,22,5,6626,9,12,0,0,1,4,0,40,39,38,0,1
12808,31,3,17208,15,9,0,7,4,4,0,0,31,38,0,0
12809,27,3,17468,15,9,2,7,3,4,0,0,39,38,1,0
12810,30,3,4721,1,6,2,7,0,4,0,0,39,38,0,1
12811,35,3,12948,11,8,6,2,3,4,0,0,39,38,0,0
12812,41,3,12467,15,9,4,0,1,4,0,0,38,38,0,0
12813,2,3,6019,1,6,4,7,1,4,0,0,39,38,0,0
12814,23,3,12451,9,12,2,12,0,4,0,0,39,38,1,1
12815,6,3,15590,15,9,4,0,3,4,0,0,39,38,0,1
12816,14,3,10728,9,12,2,7,0,4,0,0,39,40,0,1
12817,23,1,15691,7,11,2,3,0,4,0,0,39,38,1,1
12818,31,4,6033,15,9,2,11,0,4,0,0,37,38,1,1
12819,29,3,8086,12,13,0,3,1,4,0,0,49,38,1,0
12820,15,3,13458,11,8,2,5,5,2,64,0,39,38,0,0
12821,33,3,14530,11,8,2,2,0,4,0,0,39,38,0,1
12822,1,3,15839,11,8,4,6,1,4,0,0,36,38,0,1
12823,9,3,8409,12,13,4,3,1,4,0,0,29,38,0,0
12824,19,3,16550,9,12,4,11,1,4,0,0,19,38,0,0
12825,9,3,7336,8,10,0,11,3,4,3,0,34,38,0,0
12826,2,3,13629,15,9,4,11,3,4,0,0,14,38,0,0
12827,36,3,408,7,11,2,3,0,4,108,0,39,38,1,1
12828,37,3,6530,15,9,4,11,1,2,0,0,40,38,0,1
12829,12,3,6879,15,9,2,0,3,4,0,0,5,38,0,0
12830,64,3,12874,12,13,6,9,4,4,0,0,59,38,0,1
12831,20,3,21399,12,13,4,9,1,4,0,0,37,38,1,0
12832,23,3,2737,8,10,0,13,1,4,0,0,49,38,1,1
12833,19,3,15678,15,9,6,0,4,2,0,0,39,38,0,0
12834,1,3,17116,2,7,4,0,3,4,0,0,29,38,0,0
12835,27,6,12690,1,6,5,12,1,2,0,0,39,38,0,1
12836,19,3,15112,11,8,5,7,4,2,0,0,34,38,0,0
12837,52,6,13039,10,15,2,9,0,4,0,0,49,38,1,1
12838,0,3,6103,2,7,4,9,3,4,0,0,6,38,0,1
12839,21,3,522,8,10,2,2,0,4,0,0,39,38,1,1
12840,10,3,19096,11,8,4,6,4,2,0,0,39,38,0,1
12841,35,3,8480,7,11,2,3,0,4,0,0,39,38,0,1
12842,7,3,21096,7,11,4,11,1,4,0,0,34,38,0,1
12843,40,3,10711,9,12,2,3,5,4,0,0,39,38,0,0
12844,2,3,19702,0,5,4,6,3,4,0,0,39,38,0,0
12845,21,3,8608,11,8,0,2,1,0,0,0,49,38,0,1
12846,29,3,13937,5,3,3,8,4,4,0,24,23,12,0,0
12847,4,3,21437,11,8,2,9,3,4,0,0,39,25,1,1
12848,12,3,7810,15,9,4,0,1,4,0,0,39,23,0,0
12849,16,3,19267,15,9,0,7,1,4,0,0,39,38,0,0
12850,9,3,6584,11,8,2,4,0,4,0,0,68,38,0,1
12851,11,3,12787,11,8,5,4,1,4,0,0,54,38,0,1
12852,9,3,1520,15,9,2,11,5,4,0,0,39,38,0,0
