Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Target
4/11/2009,19:29:00,3.726,0.242,239.85,15.4,56.0
7/2/2009,21:18:00,2.892,0.102,242.88,11.8,18.0
25/2/2007,04:29:00,0.318,0.124,241.61,1.4,0.0
23/5/2009,23:49:00,0.96,0.086,242.41,4.0,2.0
21/4/2010,15:22:00,1.536,0.208,240.87,6.4,20.0
31/3/2008,07:10:00,2.176,0.086,239.91,9.0,18.0
27/7/2010,03:39:00,0.266,0.092,238.44,1.2,3.0
1/7/2007,17:20:00,0.324,0.24,242.01,1.6,1.0
15/9/2008,20:10:00,1.896,0.262,237.65,8.0,3.0
25/9/2009,22:40:00,0.696,0.0,243.79,2.8,1.0
10/9/2008,03:07:00,0.332,0.224,238.92,1.6,2.0
18/12/2007,21:11:00,4.616,0.358,238.62,19.4,19.0
12/8/2009,14:16:00,0.398,0.384,242.22,2.2,1.0
15/11/2008,11:32:00,0.37,0.072,238.26,1.6,0.0
7/11/2008,06:42:00,0.744,0.062,240.77,3.2,0.0
10/10/2008,01:08:00,0.248,0.0,240.37,1.0,1.0
16/1/2009,07:27:00,2.626,0.0,239.2,11.0,18.0
4/11/2007,09:30:00,0.198,0.0,239.72,0.8,0.0
27/7/2010,16:00:00,0.248,0.108,239.55,1.0,1.0
12/7/2010,05:12:00,0.336,0.208,239.48,1.6,1.0
13/4/2007,15:40:00,0.214,0.0,238.83,0.8,0.0
30/9/2008,03:19:00,0.346,0.114,241.78,1.4,1.0
3/8/2009,05:39:00,1.282,0.108,240.5,5.2,20.0
11/3/2010,00:09:00,0.336,0.084,243.31,1.4,1.0
28/1/2009,20:23:00,4.57,0.0,236.09,19.2,54.0
6/1/2007,16:23:00,0.908,0.136,238.77,4.0,0.0
23/6/2010,18:52:00,1.552,0.414,239.1,7.0,22.0
10/4/2007,10:00:00,0.286,0.082,239.04,1.2,0.0
15/10/2010,20:32:00,1.368,0.184,240.18,6.0,0.0
13/8/2007,00:45:00,1.772,0.162,233.14,7.6,20.0
5/9/2010,16:29:00,0.49,0.072,244.82,2.2,2.0
4/9/2007,06:54:00,0.488,0.256,239.8,2.2,2.0
29/3/2008,05:26:00,0.36,0.15,245.37,1.6,2.0
12/4/2009,17:47:00,0.642,0.252,240.94,2.8,1.0
19/12/2008,04:27:00,0.422,0.178,242.61,2.0,0.0
25/12/2009,12:09:00,2.47,0.0,242.27,10.2,38.0
8/9/2007,15:44:00,1.724,0.422,236.01,7.4,19.0
19/3/2008,04:45:00,0.32,0.108,244.3,1.4,1.0
10/8/2009,02:14:00,0.922,0.294,242.05,4.0,13.0
14/8/2010,07:10:00,0.158,0.0,242.4,0.6,0.0
10/7/2009,01:39:00,0.156,0.0,241.29,0.6,1.0
12/9/2008,02:15:00,0.244,0.112,241.28,1.0,1.0
7/10/2007,15:51:00,1.544,0.188,240.97,6.4,20.0
20/10/2007,20:19:00,1.416,0.0,238.14,6.0,18.0
8/8/2007,12:32:00,1.238,0.076,234.62,5.2,17.0
4/6/2007,07:34:00,1.976,0.0,230.75,8.4,17.0
22/10/2007,20:47:00,1.132,0.0,241.76,4.6,0.0
26/6/2010,06:40:00,0.342,0.252,243.83,1.6,2.0
24/1/2008,07:21:00,1.588,0.182,239.49,6.6,0.0
17/9/2009,23:07:00,0.312,0.084,245.38,1.4,2.0
23/4/2009,17:34:00,1.626,0.354,241.29,6.8,20.0
22/1/2007,05:55:00,0.31,0.106,245.39,1.4,0.0
14/12/2007,06:51:00,1.582,0.076,243.47,6.4,19.0
25/12/2009,16:00:00,3.652,0.34,244.67,14.8,46.0
8/4/2007,14:25:00,1.388,0.11,241.08,5.6,18.0
4/5/2008,14:33:00,0.54,0.104,243.51,2.4,0.0
23/9/2009,02:43:00,0.238,0.122,242.27,1.0,1.0
28/12/2008,13:15:00,1.488,0.102,243.79,6.0,18.0
17/10/2010,05:06:00,0.418,0.23,242.75,1.8,2.0
18/3/2008,18:08:00,1.414,0.078,237.29,6.0,18.0
20/12/2006,09:15:00,1.388,0.112,243.15,5.6,18.0
25/9/2008,20:46:00,1.546,0.426,240.21,6.6,1.0
19/4/2007,16:22:00,0.232,0.132,240.03,1.0,0.0
4/3/2009,22:17:00,2.186,0.218,241.16,9.0,19.0
30/7/2010,11:31:00,0.41,0.33,239.52,2.2,3.0
20/5/2009,05:50:00,0.404,0.19,242.71,1.8,3.0
13/6/2009,21:18:00,0.218,0.0,241.18,1.0,0.0
30/5/2008,14:36:00,0.468,0.168,240.61,2.2,1.0
1/10/2008,22:14:00,1.142,0.224,242.75,4.8,4.0
4/11/2008,19:17:00,3.178,0.0,232.94,13.8,27.0
28/2/2007,10:47:00,0.22,0.0,242.63,0.8,0.0
14/8/2007,15:55:00,0.234,0.12,236.41,1.2,0.0
11/7/2008,17:12:00,0.278,0.222,239.61,1.4,3.0
4/7/2009,11:50:00,0.34,0.204,238.96,1.6,3.0
6/2/2010,06:06:00,0.326,0.068,243.4,1.4,1.0
18/6/2010,18:42:00,0.3,0.114,243.48,1.4,1.0
8/6/2008,22:28:00,1.856,0.202,240.66,8.0,27.0
15/7/2008,03:37:00,0.154,0.0,238.65,0.6,1.0
21/5/2009,01:25:00,0.248,0.0,240.89,1.0,1.0
17/9/2009,03:08:00,0.2,0.0,243.92,0.8,1.0
5/10/2008,12:04:00,2.182,0.182,235.57,9.2,1.0
20/9/2008,15:53:00,0.252,0.144,241.09,1.2,0.0
14/11/2010,03:49:00,0.31,0.052,243.58,1.2,0.0
28/3/2008,04:14:00,1.43,0.104,244.75,5.8,19.0
30/11/2008,09:07:00,1.356,0.162,244.15,5.6,0.0
13/6/2008,12:04:00,0.328,0.218,237.55,1.6,1.0
10/1/2007,13:20:00,0.542,0.21,241.56,2.4,4.0
3/9/2009,16:03:00,0.646,0.1,240.93,2.8,3.0
22/11/2007,05:11:00,0.308,0.09,244.1,1.2,1.0
12/4/2008,14:48:00,4.38,0.564,239.52,18.4,58.0
28/8/2009,20:54:00,2.522,0.128,238.82,10.6,19.0
24/2/2007,13:29:00,0.3,0.112,241.45,1.2,2.0
17/1/2009,17:49:00,3.328,0.0,236.99,14.0,17.0
28/1/2009,15:52:00,3.772,0.344,244.04,16.0,45.0
25/10/2007,14:29:00,0.306,0.0,246.02,1.4,0.0
14/9/2009,17:26:00,0.322,0.15,243.28,1.4,1.0
5/1/2009,10:51:00,1.348,0.074,241.13,5.6,17.0
11/12/2007,04:12:00,1.316,0.0,243.92,5.4,18.0
12/8/2008,12:53:00,0.238,0.244,240.78,1.4,2.0
11/6/2007,10:29:00,1.294,0.194,237.19,5.4,19.0
10/1/2009,04:42:00,0.226,0.0,246.62,1.0,0.0
10/9/2007,13:38:00,0.324,0.282,240.3,1.8,1.0
14/4/2008,16:59:00,0.354,0.0,244.6,1.4,1.0
1/3/2008,16:36:00,0.49,0.0,236.75,2.0,0.0
18/3/2009,17:20:00,0.476,0.224,242.45,2.2,1.0
19/2/2007,18:05:00,1.916,0.054,235.94,8.0,18.0
15/12/2008,21:28:00,2.708,0.0,238.45,11.2,17.0
22/8/2008,02:50:00,0.094,0.0,241.91,0.4,1.0
27/12/2008,15:00:00,1.316,0.05,244.32,5.4,0.0
17/5/2010,20:59:00,4.122,0.15,236.75,17.4,55.0
9/10/2009,02:33:00,0.32,0.122,241.23,1.4,1.0
14/2/2007,16:31:00,2.672,0.312,240.35,11.4,25.0
26/5/2007,12:14:00,2.032,0.09,234.82,8.8,29.0
1/10/2007,07:24:00,1.268,0.052,240.27,5.2,0.0
14/10/2009,11:35:00,1.508,0.184,239.36,6.2,19.0
6/7/2009,10:53:00,0.208,0.104,243.75,1.0,1.0
1/11/2007,20:41:00,0.2,0.0,238.76,0.8,0.0
23/1/2008,04:15:00,0.416,0.0,241.15,2.0,0.0
4/7/2009,03:49:00,0.322,0.258,243.55,1.6,3.0
27/1/2010,21:54:00,3.248,0.074,236.6,13.6,19.0
6/11/2008,04:03:00,0.386,0.184,240.95,1.8,2.0
1/9/2010,13:24:00,1.622,0.05,239.7,6.8,18.0
9/12/2009,06:24:00,0.338,0.132,241.45,1.4,1.0
19/11/2010,15:41:00,1.704,0.056,237.34,7.2,18.0
24/11/2008,00:28:00,2.956,0.142,242.71,12.2,18.0
30/5/2007,14:49:00,0.214,0.0,234.43,1.0,0.0
9/2/2007,12:57:00,0.27,0.0,243.09,1.2,0.0
28/10/2010,02:05:00,0.356,0.078,247.42,1.4,2.0
23/4/2009,05:43:00,0.414,0.14,241.42,1.8,1.0
7/6/2007,01:54:00,0.172,0.0,234.63,0.8,0.0
18/2/2010,15:02:00,1.61,0.086,247.66,6.4,19.0
24/2/2010,23:29:00,0.788,0.098,243.64,3.2,1.0
18/2/2008,15:51:00,0.234,0.0,245.59,1.0,0.0
14/5/2009,06:22:00,0.232,0.0,240.33,1.0,0.0
27/5/2007,18:14:00,2.372,0.564,233.04,10.6,25.0
15/3/2007,20:12:00,2.892,0.0,239.79,12.0,17.0
7/12/2009,15:14:00,0.968,0.266,243.09,4.0,11.0
24/12/2007,20:27:00,1.532,0.046,240.26,6.4,18.0
6/6/2010,07:56:00,0.248,0.076,242.08,1.0,1.0
29/4/2009,15:44:00,0.522,0.092,242.67,2.2,0.0
17/1/2010,00:12:00,1.568,0.254,242.83,6.4,18.0
5/8/2008,03:21:00,0.22,0.046,239.44,1.0,1.0
8/3/2010,00:32:00,0.426,0.1,245.96,2.0,3.0
10/7/2008,02:21:00,0.238,0.142,239.35,1.0,0.0
23/3/2009,02:59:00,0.386,0.0,243.65,1.6,0.0
2/6/2010,12:11:00,0.278,0.09,241.02,1.2,1.0
18/7/2008,14:17:00,0.928,0.44,238.87,4.2,3.0
1/2/2009,03:17:00,0.356,0.096,248.06,1.6,0.0
10/2/2010,06:07:00,0.35,0.058,246.22,1.4,2.0
25/4/2008,01:31:00,0.412,0.23,239.96,1.8,2.0
12/4/2009,00:35:00,1.498,0.196,242.71,6.2,21.0
12/7/2008,05:16:00,0.158,0.0,241.27,0.8,1.0
11/2/2010,00:36:00,0.366,0.09,248.44,1.4,1.0
4/7/2009,13:11:00,2.254,0.458,239.38,9.6,32.0
3/8/2010,05:01:00,1.972,0.28,239.08,8.2,29.0
26/1/2008,01:14:00,0.536,0.0,243.67,2.4,0.0
9/8/2007,00:19:00,3.744,0.216,232.72,16.0,34.0
18/6/2007,23:43:00,0.252,0.0,242.99,1.0,0.0
25/10/2007,07:15:00,3.25,0.0,237.2,13.8,17.0
5/2/2007,13:38:00,0.678,0.114,239.01,2.8,0.0
6/3/2008,15:50:00,1.378,0.096,241.92,5.6,0.0
2/6/2009,05:44:00,0.29,0.096,242.05,1.4,0.0
27/5/2008,19:24:00,1.568,0.334,238.44,6.6,18.0
16/10/2008,09:30:00,1.8,0.084,235.79,7.6,18.0
20/11/2007,00:37:00,1.352,0.0,241.45,5.6,18.0
10/9/2010,23:29:00,0.988,0.51,244.41,4.4,1.0
20/10/2009,03:51:00,0.26,0.0,245.08,1.0,1.0
30/4/2008,23:05:00,0.252,0.0,243.82,1.0,0.0
15/6/2010,22:08:00,1.216,0.0,239.58,5.0,1.0
2/11/2010,20:46:00,1.168,0.104,245.84,4.6,2.0
15/8/2008,17:59:00,0.206,0.164,240.7,1.2,1.0
20/6/2010,16:11:00,0.25,0.05,241.22,1.2,1.0
30/7/2008,16:00:00,0.444,0.12,238.3,2.2,1.0
16/5/2010,09:39:00,2.154,0.35,238.5,9.2,28.0
24/3/2008,23:00:00,1.934,0.076,244.0,8.0,0.0
21/2/2010,12:06:00,3.85,0.4,239.84,17.0,50.0
24/12/2007,06:43:00,0.234,0.0,246.13,1.0,0.0
24/10/2008,19:42:00,2.834,0.264,235.65,12.8,28.0
21/11/2009,17:32:00,3.412,0.316,233.98,15.0,18.0
24/6/2009,21:40:00,1.152,0.116,242.97,4.6,2.0
16/3/2007,17:36:00,1.29,0.074,239.19,5.4,0.0
16/2/2007,12:51:00,0.338,0.1,239.76,1.4,0.0
18/12/2009,01:59:00,0.25,0.0,248.57,1.0,1.0
21/11/2007,23:45:00,0.244,0.0,246.97,1.0,0.0
30/10/2010,15:15:00,1.564,0.074,245.27,6.4,19.0
23/5/2008,07:29:00,1.488,0.132,240.81,6.2,21.0
17/11/2009,18:07:00,0.856,0.112,241.02,3.6,1.0
8/10/2007,01:33:00,0.326,0.056,240.32,1.4,0.0
27/2/2009,18:03:00,1.838,0.268,240.52,7.6,18.0
8/8/2009,04:13:00,0.288,0.228,241.89,1.4,1.0
25/4/2009,14:24:00,1.674,0.16,241.65,7.0,19.0
17/3/2009,10:07:00,3.674,0.234,236.57,15.4,54.0
5/5/2007,04:38:00,0.234,0.104,237.31,1.2,0.0
27/9/2010,13:44:00,0.218,0.0,241.18,1.0,0.0
1/2/2009,09:08:00,1.876,0.088,242.44,7.6,18.0
25/12/2008,21:17:00,0.626,0.056,244.28,2.6,0.0
5/10/2009,23:21:00,0.606,0.256,245.21,2.6,5.0
12/1/2009,18:09:00,0.624,0.058,244.47,2.6,0.0
14/12/2009,19:06:00,2.92,0.0,243.51,12.0,25.0
17/4/2009,07:25:00,2.658,0.104,237.28,11.2,18.0
3/1/2009,07:22:00,0.212,0.048,243.12,0.8,0.0
21/1/2010,10:36:00,1.336,0.0,244.06,5.4,19.0
10/1/2010,04:45:00,0.25,0.0,247.28,1.0,1.0
12/1/2009,20:10:00,1.88,0.0,243.4,7.6,0.0
6/2/2009,10:08:00,3.934,0.052,238.36,16.4,55.0
15/1/2009,03:19:00,0.284,0.062,243.64,1.2,0.0
29/3/2009,06:04:00,1.376,0.098,242.77,5.6,0.0
31/3/2007,20:56:00,3.892,0.428,235.89,16.6,22.0
27/8/2010,04:17:00,1.362,0.092,241.79,5.6,19.0
1/10/2008,13:56:00,2.09,0.142,238.41,9.0,32.0
20/1/2009,07:26:00,2.46,0.12,243.94,10.0,19.0
5/6/2008,23:19:00,0.324,0.144,243.15,1.4,0.0
6/7/2009,20:45:00,0.468,0.25,243.29,2.2,0.0
31/10/2008,06:52:00,0.276,0.0,240.76,1.2,0.0
8/12/2008,11:17:00,1.288,0.07,241.7,5.2,18.0
4/8/2010,20:55:00,0.33,0.248,242.08,1.6,1.0
3/6/2010,10:55:00,1.32,0.07,236.99,5.6,17.0
11/1/2009,09:48:00,0.464,0.108,242.73,2.0,0.0
11/7/2007,21:50:00,0.156,0.0,240.41,0.8,0.0
8/10/2007,08:15:00,1.708,0.178,235.6,7.2,18.0
8/5/2009,18:32:00,4.022,0.212,235.9,17.0,55.0
4/8/2007,14:03:00,1.354,0.11,235.18,5.8,17.0
15/11/2010,20:35:00,2.506,0.052,240.06,10.4,19.0
2/5/2007,15:24:00,0.626,0.0,235.11,2.6,0.0
4/11/2009,16:53:00,2.184,0.242,243.32,9.0,20.0
20/12/2007,18:44:00,1.606,0.106,239.99,6.6,0.0
3/3/2010,14:45:00,0.268,0.0,243.28,1.2,0.0
29/10/2009,06:39:00,0.34,0.114,242.51,1.4,1.0
24/5/2009,12:49:00,1.402,0.072,244.36,5.6,19.0
8/8/2008,04:31:00,0.08,0.0,239.07,0.2,1.0
6/9/2010,10:50:00,0.36,0.0,241.21,1.4,1.0
20/9/2009,07:01:00,0.244,0.122,242.14,1.2,0.0
28/2/2008,17:02:00,0.214,0.0,241.54,0.8,0.0
24/12/2008,17:49:00,1.448,0.064,241.48,6.0,18.0
25/11/2010,15:31:00,0.414,0.218,247.15,1.8,1.0
16/3/2008,15:59:00,0.418,0.096,243.18,1.8,1.0
14/10/2010,05:59:00,0.276,0.056,243.83,1.2,0.0
28/9/2007,11:35:00,3.742,0.0,236.02,15.8,53.0
9/4/2010,20:58:00,0.394,0.092,240.38,1.6,1.0
11/2/2009,06:20:00,0.338,0.126,247.85,1.4,0.0
13/4/2009,20:42:00,2.958,0.0,239.57,13.0,22.0
18/11/2009,11:20:00,3.114,0.116,239.53,13.0,49.0
26/11/2008,19:17:00,0.926,0.154,240.63,3.8,0.0
6/5/2008,11:02:00,0.25,0.0,238.98,1.0,0.0
2/12/2009,12:05:00,1.638,0.21,245.98,6.6,20.0
6/10/2007,01:28:00,0.206,0.058,240.45,0.8,0.0
13/11/2007,08:12:00,2.44,0.09,237.89,10.2,18.0
27/10/2008,02:36:00,0.314,0.088,244.68,1.2,0.0
11/6/2009,13:21:00,0.422,0.094,241.86,1.8,2.0
24/12/2009,15:29:00,1.89,0.07,250.08,7.4,21.0
9/8/2007,14:27:00,0.178,0.088,233.6,0.8,0.0
2/10/2008,21:22:00,1.056,0.05,238.51,4.4,1.0
3/2/2008,04:04:00,0.23,0.0,244.47,1.0,0.0
27/10/2008,16:27:00,1.372,0.066,240.3,5.6,17.0
14/4/2007,22:58:00,1.292,0.0,241.29,5.2,18.0
2/11/2009,05:25:00,0.318,0.078,242.23,1.4,2.0
28/8/2008,06:19:00,0.26,0.266,238.62,1.4,3.0
20/11/2009,10:57:00,1.876,0.08,240.55,7.8,19.0
21/12/2009,19:37:00,5.318,0.64,240.76,22.4,41.0
2/1/2009,05:56:00,0.254,0.054,246.43,1.0,0.0
7/3/2007,02:25:00,0.388,0.212,240.69,1.8,2.0
22/10/2009,21:23:00,0.606,0.05,239.94,2.4,0.0
23/7/2007,00:00:00,0.3,0.212,237.45,1.6,0.0
30/9/2008,18:34:00,1.052,0.0,240.13,4.4,1.0
28/5/2010,06:11:00,0.26,0.108,241.07,1.2,1.0
12/1/2010,16:35:00,0.218,0.0,241.18,1.0,0.0
5/10/2010,17:32:00,0.846,0.226,238.57,3.6,5.0
24/2/2008,16:40:00,0.214,0.0,240.67,0.8,0.0
20/1/2008,18:16:00,2.646,0.086,235.41,11.2,0.0
1/8/2008,17:27:00,0.37,0.142,238.09,2.0,3.0
19/3/2008,11:25:00,0.22,0.0,240.09,0.8,0.0
11/1/2009,05:44:00,0.43,0.22,249.21,2.0,2.0
27/4/2008,12:04:00,0.426,0.212,240.61,2.0,0.0
27/1/2010,09:27:00,1.354,0.0,242.59,5.6,18.0
13/8/2010,16:04:00,0.156,0.0,240.71,0.6,1.0
20/11/2008,07:02:00,2.566,0.18,238.23,10.8,17.0
3/9/2009,11:32:00,0.612,0.0,241.66,2.6,1.0
14/7/2007,10:30:00,1.824,0.104,241.02,8.4,26.0
12/6/2007,09:46:00,0.552,0.312,236.28,2.8,1.0
30/8/2008,01:23:00,0.152,0.124,241.08,0.8,0.0
10/10/2007,02:00:00,0.316,0.098,242.68,1.4,0.0
23/2/2009,07:41:00,3.52,0.102,240.91,14.6,18.0
20/8/2008,17:16:00,0.176,0.156,242.4,0.8,1.0
11/2/2007,08:15:00,2.066,0.098,240.98,9.6,0.0
13/6/2008,09:19:00,1.992,0.302,237.92,8.4,29.0
1/5/2010,07:25:00,0.308,0.086,241.62,1.2,2.0
3/8/2007,12:06:00,1.358,0.2,231.22,5.8,19.0
13/1/2010,05:39:00,0.218,0.0,241.18,1.0,0.0
7/10/2008,02:43:00,0.43,0.0,244.65,2.0,1.0
2/8/2008,13:26:00,0.33,0.256,241.72,1.6,2.0
2/11/2008,06:29:00,0.428,0.052,242.55,2.0,0.0
17/7/2008,16:16:00,0.572,0.248,242.5,2.8,1.0
5/7/2009,22:48:00,0.656,0.254,242.37,3.0,1.0
3/11/2007,10:46:00,0.2,0.0,239.04,0.8,0.0
21/8/2009,23:13:00,1.868,0.462,239.13,8.0,16.0
17/1/2010,19:42:00,1.912,0.178,236.77,8.0,17.0
6/2/2008,04:21:00,0.406,0.22,245.49,1.8,0.0
12/2/2010,10:08:00,1.536,0.082,242.01,6.4,18.0
23/11/2009,22:28:00,2.284,0.09,238.22,9.6,18.0
21/10/2009,13:07:00,0.474,0.122,242.1,2.0,3.0
26/1/2008,21:45:00,3.334,0.0,237.15,14.0,17.0
27/3/2007,19:14:00,3.108,0.43,235.61,13.2,38.0
22/10/2009,15:57:00,0.41,0.232,243.4,1.8,1.0
6/5/2010,11:08:00,1.24,0.08,233.67,5.2,17.0
19/4/2007,13:31:00,0.248,0.116,241.17,1.2,1.0
11/9/2008,00:43:00,0.258,0.116,240.33,1.2,0.0
26/3/2009,10:58:00,1.382,0.084,241.39,5.6,18.0
19/2/2010,01:43:00,0.32,0.078,241.63,1.4,2.0
24/5/2008,16:34:00,1.318,0.13,240.43,5.4,19.0
1/11/2007,04:12:00,0.396,0.212,243.4,1.8,2.0
8/11/2009,09:38:00,2.056,0.066,238.98,8.6,19.0
3/12/2009,03:13:00,0.38,0.096,244.75,1.6,0.0
16/10/2009,02:51:00,0.316,0.058,241.61,1.2,0.0
18/3/2008,12:22:00,1.29,0.0,241.1,5.2,18.0
23/10/2010,23:32:00,2.966,0.564,245.62,12.4,20.0
28/8/2010,18:45:00,1.34,0.064,240.72,5.6,19.0
29/5/2009,06:04:00,1.444,0.104,242.06,6.0,19.0
21/1/2007,12:24:00,3.784,0.214,236.45,16.0,55.0
10/11/2007,11:52:00,1.602,0.072,238.52,6.8,17.0
6/10/2007,16:20:00,0.48,0.0,239.15,2.0,0.0
12/3/2010,19:37:00,2.482,0.0,241.15,10.4,18.0
30/5/2007,15:01:00,0.222,0.0,235.26,1.0,0.0
29/7/2008,13:59:00,0.61,0.338,241.31,3.0,0.0
24/9/2010,12:47:00,0.47,0.162,242.72,2.0,1.0
19/9/2007,09:29:00,1.388,0.3,236.98,6.0,19.0
22/12/2006,15:09:00,1.458,0.154,241.41,6.0,18.0
4/4/2007,17:40:00,0.334,0.094,241.68,1.4,0.0
13/5/2007,16:22:00,2.764,0.326,234.99,11.8,17.0
15/2/2008,07:36:00,3.016,0.0,239.99,12.6,18.0
9/3/2008,12:40:00,1.88,0.218,239.24,7.8,17.0
6/9/2007,20:35:00,0.222,0.116,237.42,1.0,0.0
3/10/2007,22:51:00,0.352,0.076,243.91,1.4,2.0
27/6/2007,04:04:00,0.262,0.122,241.11,1.2,0.0
10/3/2010,04:21:00,0.274,0.0,248.7,1.0,1.0
28/10/2008,17:51:00,0.376,0.184,236.61,1.8,2.0
25/1/2007,15:06:00,1.546,0.154,244.38,6.2,18.0
8/5/2007,08:17:00,0.244,0.1,234.0,1.0,0.0
11/4/2009,14:42:00,1.592,0.336,242.48,6.6,20.0
25/10/2008,18:24:00,1.324,0.056,235.97,5.6,17.0
1/2/2007,00:40:00,0.328,0.13,243.79,1.4,0.0
9/9/2008,13:22:00,1.98,0.2,238.1,8.2,29.0
4/8/2007,11:44:00,1.376,0.094,234.38,5.8,16.0
24/2/2007,04:02:00,1.4,0.128,240.75,5.8,18.0
1/5/2007,11:49:00,1.944,0.06,234.09,8.2,17.0
31/10/2008,02:12:00,0.308,0.076,243.55,1.2,0.0
26/3/2009,11:06:00,1.286,0.05,240.99,5.2,18.0
17/1/2010,22:38:00,1.892,0.0,241.9,7.8,19.0
7/7/2007,23:41:00,0.424,0.11,241.54,2.0,0.0
28/3/2008,11:37:00,3.582,0.12,239.24,14.8,55.0
23/9/2008,15:48:00,0.41,0.096,241.7,2.0,1.0
5/10/2009,07:31:00,2.126,0.092,237.89,8.8,18.0
2/3/2009,07:59:00,1.754,0.074,243.42,7.2,18.0
4/11/2009,09:32:00,0.482,0.25,243.13,2.2,2.0
16/1/2010,01:32:00,0.338,0.096,244.04,1.4,0.0
17/4/2009,07:51:00,1.448,0.104,239.17,6.0,18.0
27/10/2009,15:43:00,0.328,0.124,243.8,1.4,0.0
29/9/2008,15:55:00,1.218,0.248,238.9,5.2,12.0
24/7/2008,04:20:00,0.542,0.334,240.24,2.6,1.0
29/10/2007,05:14:00,0.306,0.11,242.57,1.2,0.0
5/2/2008,14:16:00,1.668,0.05,242.39,6.8,19.0
25/11/2008,17:33:00,1.208,0.07,236.35,5.0,0.0
24/2/2010,12:39:00,1.626,0.058,243.09,6.6,19.0
9/7/2008,09:08:00,1.192,0.0,239.2,5.0,18.0
9/12/2007,07:46:00,1.376,0.072,239.79,5.8,18.0
30/1/2010,13:53:00,1.796,0.47,239.43,7.6,20.0
16/12/2008,09:58:00,1.44,0.072,241.88,6.0,18.0
18/9/2010,13:55:00,2.484,0.0,237.55,10.4,38.0
16/7/2007,09:01:00,1.292,0.194,230.18,5.6,17.0
2/5/2008,15:38:00,0.42,0.226,243.36,1.8,1.0
15/10/2007,05:41:00,0.218,0.0,241.86,1.0,0.0
25/1/2010,18:04:00,1.726,0.052,241.26,7.0,18.0
12/12/2009,00:28:00,0.274,0.05,245.38,1.2,1.0
17/7/2007,07:04:00,0.438,0.182,235.27,2.0,1.0
15/5/2009,15:33:00,0.71,0.258,242.81,4.2,1.0
20/1/2009,02:13:00,0.296,0.072,247.59,1.2,1.0
27/2/2007,19:23:00,0.316,0.13,242.18,1.4,0.0
17/6/2008,21:24:00,1.996,0.254,241.19,8.8,22.0
17/5/2010,14:04:00,1.346,0.0,241.59,5.6,19.0
17/4/2010,07:17:00,3.282,0.0,238.29,14.0,18.0
23/1/2008,10:27:00,1.398,0.046,240.88,5.8,18.0
13/11/2007,05:06:00,0.224,0.0,241.03,1.0,0.0
8/1/2007,03:21:00,1.294,0.0,241.94,5.2,18.0
5/11/2009,04:18:00,0.504,0.17,245.58,2.4,3.0
26/6/2007,07:14:00,1.468,0.0,237.85,6.2,17.0
3/7/2010,14:17:00,0.398,0.252,241.26,2.0,2.0
11/2/2009,11:31:00,1.754,0.126,241.03,7.4,18.0
31/7/2010,02:05:00,0.246,0.102,238.95,1.0,2.0
13/11/2010,10:38:00,0.462,0.0,236.74,2.0,1.0
7/9/2009,23:41:00,1.672,0.424,243.14,7.0,19.0
29/8/2009,12:39:00,1.198,0.496,240.97,5.4,11.0
4/7/2010,07:25:00,1.52,0.176,240.18,6.4,2.0
14/7/2008,09:00:00,1.246,0.0,240.56,5.2,19.0
13/7/2010,16:46:00,0.344,0.058,241.8,1.6,1.0
23/6/2009,18:47:00,0.196,0.0,240.47,0.8,1.0
20/10/2009,01:07:00,0.402,0.11,246.63,1.8,2.0
11/10/2008,16:32:00,0.618,0.154,241.37,2.6,5.0
14/9/2010,12:58:00,0.74,0.074,240.72,3.2,1.0
1/12/2009,09:19:00,2.014,0.166,238.17,9.0,18.0
16/7/2007,02:03:00,0.146,0.0,243.85,0.6,0.0
30/11/2008,22:42:00,2.034,0.054,243.26,8.2,18.0
6/8/2010,20:48:00,0.414,0.35,241.59,2.2,2.0
1/8/2007,05:25:00,0.418,0.0,236.14,1.8,0.0
6/3/2007,01:16:00,0.33,0.128,243.4,1.6,2.0
4/2/2010,19:40:00,5.65,0.336,234.31,24.2,64.0
23/8/2009,08:04:00,0.458,0.174,240.55,2.0,1.0
4/3/2009,16:53:00,0.504,0.0,243.73,2.2,3.0
27/10/2007,13:04:00,1.882,0.17,241.05,7.8,18.0
16/9/2008,03:16:00,0.342,0.214,243.32,1.6,3.0
25/5/2010,16:42:00,0.456,0.198,240.13,2.0,2.0
11/10/2010,13:22:00,0.368,0.048,238.94,1.6,1.0
28/9/2009,23:24:00,0.156,0.0,246.68,0.6,0.0
14/7/2007,11:57:00,1.392,0.216,242.09,5.8,18.0
19/11/2007,22:08:00,1.532,0.14,241.38,6.4,0.0
1/8/2008,10:16:00,1.368,0.22,240.42,5.6,18.0
4/7/2007,07:54:00,1.734,0.236,235.65,7.4,18.0
23/4/2008,17:06:00,0.56,0.274,244.75,2.6,2.0
22/6/2007,21:40:00,0.192,0.124,242.24,1.0,1.0
13/2/2009,21:59:00,1.542,0.078,238.08,6.4,17.0
28/11/2007,09:22:00,3.696,0.052,237.77,15.4,54.0
1/2/2009,08:13:00,0.436,0.196,246.32,2.0,0.0
20/9/2007,04:27:00,0.23,0.11,242.6,1.0,0.0
30/7/2007,15:19:00,0.174,0.086,234.49,0.8,0.0
6/10/2007,18:55:00,1.99,0.312,237.8,8.4,18.0
